#Time X Y Z(m) dE dN dU(m) RMS Ratio GPS BDS
2390 234037 -2267809.966716783121228 5009324.105121957138181 3221016.699427723418921 -153.739633113177320 1581.684985140220988 -7.771493636385372 35.918 6 10
2390 234038 -2267809.968075149692595 5009324.110073796473444 3221016.699238530360162 -153.738828466719383 1581.687725254548241 -7.775765168207698 24.368 6 10
2390 234039 -2267809.964436327107251 5009324.107544938102365 3221016.698412437457591 -153.736556377895113 1581.686503368465765 -7.772068792857567 22.624 6 10
2390 234040 -2267809.966966181527823 5009324.109292604029179 3221016.698880321346223 -153.738140353554513 1581.687439691457257 -7.774576328556407 33.089 6 10
2390 234041 -2267809.966629299800843 5009324.111646907404065 3221016.700245595071465 -153.736862545040310 1581.687283194034535 -7.776997675285202 28.767 6 10
2390 234042 -2267809.967232529073954 5009324.107656326144934 3221016.696394656319171 -153.739057793515201 1581.688878757590373 -7.772123927785742 27.721 6 10
2390 234043 -2267809.965475154574960 5009324.108176150359213 3221016.699672968592495 -153.737242443982609 1581.685927673970809 -7.773573591626530 38.000 6 10
2390 234044 -2267809.966048378031701 5009324.109167749993503 3221016.699409641325474 -153.737355720158860 1581.686733665810380 -7.774421378084440 30.087 6 10
2390 234045 -2267809.965626004152000 5009324.108302580192685 3221016.698899585753679 -153.737327729285539 1581.686683894455200 -7.773333345691526 40.539 6 10
2390 234046 -2267809.970600583590567 5009324.116652405820787 3221016.702178152743727 -153.738416148282965 1581.688768394933049 -7.783317594885176 25.207 6 10
2390 234047 -2267809.965955672785640 5009324.108386675827205 3221016.700710103381425 -153.737593377999588 1581.685232611873744 -7.774436494454619 50.392 6 10
2390 234048 -2267809.966883820015937 5009324.108335136435926 3221016.700620632153004 -153.738460178715400 1581.685480323540105 -7.774680244613506 36.345 6 10
2390 234049 -2267809.968299473170191 5009324.110135885886848 3221016.699356109369546 -153.739007220855626 1581.687699746937142 -7.775953309808301 31.273 6 10
2390 234050 -2267809.967147355433553 5009324.107753574848175 3221016.700168677605689 -153.738940094889756 1581.685655560084570 -7.774087876207318 35.890 6 10
2390 234051 -2267809.967530908994377 5009324.111209776252508 3221016.698930424638093 -153.737864186411002 1581.688402462553086 -7.776306582962718 35.242 6 10
2390 234052 -2267809.967570544220507 5009324.109452422708273 3221016.698535193223506 -153.738625021746088 1581.687937580378730 -7.774740988999270 25.224 6 10
2390 234053 -2267809.967237960547209 5009324.106916591525078 3221016.700861078221351 -153.739367806010534 1581.684690731473665 -7.773815226374666 49.477 6 10
2390 234054 -2267809.968487540725619 5009324.108278754167259 3221016.701401333324611 -153.739944426894056 1581.685117941127828 -7.775602350749324 49.344 6 10
2390 234055 -2267809.965932575985789 5009324.107029767706990 3221016.699153518304229 -153.738131921670458 1581.685940186035396 -7.772572627578541 41.427 6 10
2390 234056 -2267809.965300357434899 5009324.109853534027934 3221016.699940904974937 -153.736391454920351 1581.686436839683665 -7.774963745506625 27.806 6 10
2390 234057 -2267809.968439850024879 5009324.113130844198167 3221016.703080400824547 -153.737899992683992 1581.685908166769877 -7.780245641816634 32.956 6 10
2390 234058 -2267809.965265413280576 5009324.106456436216831 3221016.698986943811178 -153.737760573881587 1581.685678399781409 -7.771801180294858 48.477 6 10
2390 234059 -2267809.966902144718915 5009324.108984127640724 3221016.701230297330767 -153.738209230516134 1581.685259546555017 -7.775505774462630 33.839 6 10
2390 234060 -2267809.964881088584661 5009324.101142271421850 3221016.698506067972630 -153.739601998538149 1581.683551773261115 -7.767250805651969 61.230 6 10
2390 234061 -2267809.967356773093343 5009324.111844182945788 3221016.702231630217284 -153.737443920403962 1581.685816514260296 -7.778420111139070 61.179 6 10
2390 234062 -2267809.966246572788805 5009324.106096799485385 3221016.698181333020329 -153.738802727449809 1581.686411359251679 -7.771458094793985 37.998 6 10
2390 234063 -2267809.968181707896292 5009324.112877736799419 3221016.699769105296582 -153.737769204874951 1581.688588736481051 -7.778272618917470 29.459 6 10
2390 234064 -2267809.965174028649926 5009324.106043602339923 3221016.699093628674746 -153.737847573586805 1581.685376241015547 -7.771499028425438 47.660 6 10
2390 234065 -2267809.967289834748954 5009324.110116619616747 3221016.699666328728199 -153.738095381371238 1581.687212057848683 -7.775737242482478 31.069 6 11
2390 234066 -2267809.965883973985910 5009324.106947471387684 3221016.698012859094888 -153.738121583806787 1581.686874291390041 -7.771911130348400 38.844 6 11
2390 234067 -2267809.967318272218108 5009324.112893439829350 3221016.704904366750270 -153.736976135465568 1581.683992317665115 -7.780587927305646 46.060 6 11
2390 234068 -2267809.966040026862174 5009324.110554897226393 3221016.700888883788139 -153.736776056734016 1581.686100111617179 -7.776258496711392 39.493 6 11
2390 234069 -2267809.965720359236002 5009324.109144270420074 3221016.700069508049637 -153.737066576567315 1581.686085742525393 -7.774621785455736 42.652 6 11
2390 234070 -2267809.969443256966770 5009324.111103272996843 3221016.700637104455382 -153.739650265069884 1581.687284058863270 -7.777769549100782 35.546 6 11
2390 234071 -2267809.967023820150644 5009324.109286291524768 3221016.697889979928732 -153.738195465840136 1581.688301778438017 -7.774088571593211 23.116 6 11
2390 234072 -2267809.967440152540803 5009324.112726259045303 3221016.699168473482132 -153.737156113818799 1581.688880491215741 -7.777585154763216 25.231 6 11
2390 234073 -2267809.966768171172589 5009324.112795364111662 3221016.699189777486026 -153.736515437244975 1581.688753306269291 -7.777411529168546 18.511 6 11
2390 234074 -2267809.967709484975785 5009324.110848437063396 3221016.699955666903406 -153.738175885107410 1581.687389614327913 -7.776607513999238 25.975 6 11
2390 234075 -2267809.964184799697250 5009324.101009698584676 3221016.696329702157527 -153.739022349091726 1581.685218865075058 -7.765793488481052 48.549 6 11
2390 234076 -2267809.965922779869288 5009324.111122837290168 3221016.701555478852242 -153.736435027405207 1581.685764368312221 -7.777001212796364 33.509 6 11
2390 234077 -2267809.965830250643194 5009324.106560287997127 3221016.701558322180063 -153.738232314917525 1581.683630258640960 -7.773390013646065 81.420 6 11
2390 234078 -2267809.966118619311601 5009324.110785351134837 3221016.699832244310528 -153.736752616265278 1581.687133301991253 -7.775930257532764 20.341 6 11
2390 234079 -2267809.966976508498192 5009324.109477045945823 3221016.700339285656810 -153.738073698159212 1581.686270714065131 -7.775466132603157 36.908 6 11
2390 234080 -2267809.966710248030722 5009324.106999281793833 3221016.698051274288446 -153.738852956468065 1581.687038357772735 -7.772264775784947 32.573 6 11
2390 234081 -2267809.967318995855749 5009324.108548559248447 3221016.698270177468657 -153.738768610785769 1581.687694655899350 -7.773807796109764 29.965 6 11
2390 234082 -2267809.964476507622749 5009324.099906177259982 3221016.696058927103877 -153.739743185212603 1581.685002319817386 -7.764893668834901 49.140 6 11
2390 234083 -2267809.967834436800331 5009324.111387189477682 3221016.699645959772170 -153.738067536819017 1581.687931955486874 -7.776917211181825 28.080 6 11
2390 234084 -2267809.963067625183612 5009324.102482680231333 3221016.696902906056494 -153.737397145085993 1581.685172992519256 -7.766843690453726 33.086 6 11
2390 234085 -2267809.966189281083643 5009324.107610316015780 3221016.700564354658127 -153.738126364661809 1581.685047673817735 -7.773836266816744 48.963 6 11
2390 234086 -2267809.964831682387739 5009324.104253305122256 3221016.697726752143353 -153.738274008058170 1581.685652881711121 -7.769278141190540 27.572 6 11
2390 234087 -2267809.967479558661580 5009324.111763045191765 3221016.700608802959323 -153.737589239544945 1581.687202340731346 -7.777575365449735 26.366 6 11
2390 234088 -2267809.966122255660594 5009324.107028883881867 3221016.698046014178544 -153.738305085136972 1581.686933364789866 -7.772076487554102 36.837 6 11
2390 234089 -2267809.966940783429891 5009324.107715910300612 3221016.699757006950676 -153.738767439677304 1581.685949381558657 -7.773775750498629 39.743 6 11
2390 234090 -2267809.965558100957423 5009324.105164608918130 3221016.697453736327589 -153.738559959394706 1581.686462149863019 -7.770112415170530 28.125 6 11
2390 234091 -2267809.965244825929403 5009324.104748948477209 3221016.695762958377600 -153.738445981683640 1581.687660241906542 -7.768815792843810 24.783 6 11
2390 234092 -2267809.963872256688774 5009324.095561486668885 3221016.694238933734596 -153.740984447808501 1581.684431741165326 -7.760345313246603 50.380 6 11
2390 234093 -2267809.967276718467474 5009324.110799217596650 3221016.698327714577317 -153.737801930967066 1581.688678202449182 -7.775587888020112 20.378 6 11
2390 234094 -2267809.967266305815428 5009324.109087762422860 3221016.699296297971159 -153.738498244120990 1581.687049497388671 -7.774733599518584 28.088 6 11
2390 234095 -2267809.965989930089563 5009324.110584926791489 3221016.699409332592040 -153.736718034258899 1581.687377776032918 -7.775512379939727 26.941 6 11
2390 234096 -2267809.968063707463443 5009324.112009033560753 3221016.701400985475630 -153.738019956668325 1581.686756379452390 -7.778378418708741 31.062 6 11
2390 234097 -2267809.965142346452922 5009324.106565986759961 3221016.699314364697784 -153.737603281160659 1581.685421334833336 -7.772009813501484 41.191 6 11
2390 234098 -2267809.967119648586959 5009324.112070911563933 3221016.702220392879099 -153.737134396762599 1581.685881463175974 -7.778508070956207 39.070 6 11
2390 234099 -2267809.963987120427191 5009324.098824653774500 3221016.694467255845666 -153.739743368556105 1581.685769881210945 -7.763062423426788 30.870 6 11
2390 234100 -2267809.966484997421503 5009324.108319087885320 3221016.697085318621248 -153.738103468033955 1581.688434093756996 -7.772729409464176 25.586 6 11
2390 234101 -2267809.965771826915443 5009324.103294647298753 3221016.697536628693342 -153.739525831358890 1581.685569836423156 -7.768763276756289 39.375 6 11
2390 234102 -2267809.967808929737657 5009324.112469065934420 3221016.698788007721305 -153.737598137081477 1581.689166383093834 -7.777320994997837 13.530 6 11
2390 234103 -2267809.964034426957369 5009324.102548206225038 3221016.697145615704358 -153.738250882829618 1581.685196911316780 -7.767361828519199 36.235 6 11
2390 234104 -2267809.966036978177726 5009324.107232639566064 3221016.698380838613957 -153.738143368742158 1581.686721456236228 -7.772376218438438 29.283 6 11
2390 234105 -2267809.965281076729298 5009324.104100522585213 3221016.697714636102319 -153.738746415261687 1581.685686765977835 -7.769311724918794 38.384 6 11
2390 234106 -2267809.964781329967082 5009324.107816322706640 3221016.697825107257813 -153.736758758728456 1581.687207148849438 -7.772105786241355 24.735 6 11
2390 234107 -2267809.965962157119066 5009324.109992286190391 3221016.699540979228914 -153.736937136222195 1581.686984207336536 -7.775104430104477 25.924 6 11
2390 234108 -2267809.965024696663022 5009324.106720170006156 3221016.698764098808169 -153.737432516987212 1581.685941974470552 -7.771809362856743 37.116 6 11
2390 234109 -2267809.964584563858807 5009324.104993821121752 3221016.700522961094975 -153.737743495402356 1581.683535689825703 -7.771192369718250 42.218 6 11
2390 234110 -2267809.963958516716957 5009324.102034106850624 3221016.696869207546115 -153.738393741365144 1581.685181052108192 -7.766791037904710 48.463 6 11
2390 234111 -2267809.963551281951368 5009324.103020093403757 3221016.697657209355384 -153.737616130805293 1581.684873511632759 -7.767820453837118 68.155 6 11
2390 234112 -2267809.964667067397386 5009324.104331087321043 3221016.696148155722767 -153.738091965959256 1581.687013956113560 -7.768478483782900 26.894 6 11
2390 234113 -2267809.964469245634973 5009324.104195245541632 3221016.696276226080954 -153.737967770257455 1581.686799308432910 -7.768366723968199 28.897 6 11
2390 234114 -2267809.964571578893811 5009324.102985037490726 3221016.695370831526816 -153.738560082557228 1581.687040248697031 -7.766993432720938 32.987 6 11
2390 234115 -2267809.964029403869063 5009324.100511577911675 3221016.695655576884747 -153.739086206353420 1581.685536278431982 -7.765004889747445 25.063 6 11
2390 234116 -2267809.964313778560609 5009324.102554149925709 3221016.696027800440788 -153.738502922147518 1581.686220924262670 -7.766897654760641 30.716 6 11
2390 234117 -2267809.963304075412452 5009324.103822526521981 3221016.695912792347372 -153.737060003532861 1581.686695572727785 -7.767475756139930 34.178 6 11
2390 234118 -2267809.963159197010100 5009324.098460264503956 3221016.694478035904467 -153.739139399922067 1581.685418388917697 -7.762487942798970 41.237 6 11
2390 234119 -2267809.964537609834224 5009324.104184725321829 3221016.696368451695889 -153.738034388837775 1581.686729336199733 -7.768429618754567 18.859 6 11
2390 234120 -2267809.964447977486998 5009324.107298653572798 3221016.699039302300662 -153.736668558461872 1581.685851904380115 -7.772198258674877 27.529 6 11
2390 234121 -2267809.964818701148033 5009324.105135138146579 3221016.698024701327085 -153.737898516726261 1581.685801804699167 -7.770116830593537 26.605 6 11
2390 234122 -2267809.962975026108325 5009324.098954116925597 3221016.697373060509562 -153.738767956158995 1581.683115089487274 -7.764281212958309 45.629 6 11
2390 234123 -2267809.966466544196010 5009324.108267180621624 3221016.698283772915602 -153.738108063472339 1581.687374028831982 -7.773291164586908 29.208 6 11
2390 234124 -2267809.963202885817736 5009324.095696404576302 3221016.694093253929168 -153.740319008384745 1581.684479386420662 -7.760139393083762 35.974 5 11
2390 234125 -2267809.960837086196989 5009324.093936352990568 3221016.693033752031624 -153.738889595146020 1581.684081240973683 -7.757379756930789 51.933 5 11
2390 234126 -2267809.963211731985211 5009324.098301108926535 3221016.696087359450758 -153.739252894800927 1581.683969689335527 -7.763199561468980 51.672 5 11
2390 234127 -2267809.962715417612344 5009324.102577491663396 3221016.696111697237939 -153.737037182552569 1581.685824500026911 -7.766390903840090 11.160 6 11
2390 234128 -2267809.965442670509219 5009324.106792245060205 3221016.696630440652370 -153.737783569372709 1581.687900548011612 -7.770930075655372 16.590 6 11
